session;type_du_diplome;filiere;diplome;intitule_du_diplome;code_du_diplome;scolaires_presents;scolaires_admis;taux_de_reussite_scolaire;apprentis_presents;apprentis_admis;taux_de_reussite_en_apprentissage;formation_continue_presents;formation_continue_admis;taux_de_reussite_en_formation_continue;individuels_presents;individuels_admis;taux_de_reussite_individuel;enseignement_a_distance_presents;enseignement_a_distance_admis;taux_de_reussite_enseignement_a_distance;total_presents;total_admis;taux_de_reussite_total;diplome_court
2020;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32328 MET.AUDIOVISUEL OPT.GEST.PRODUCT.;MET.AUDIOVISUEL OPT.GEST.PRODUCT.;32328;145;140;0.96551724137931;4;4;1.0;8;7;0.875;;;;;;;157;151;0.9617834394904459;BTS MET.AUDIOVISUEL OPT.GEST.PRODUCT.
2020;BTS;Mer;BTS 21304 PECHE ET GEST. ENVIRON. MARIN;PECHE ET GEST. ENVIRON. MARIN;21304;41;39;0.951219512195122;;;;;;;;;;;;;41;39;0.9512195121951219;BTS PECHE ET GEST. ENVIRON. MARIN
2020;BTS;Métiers d'art;BTS 23011 DESIGN D'ESPACE;DESIGN D'ESPACE;23011;315;311;0.987301587301587;6;5;0.833333333333333;10;10;1.0;;;;3;2;0.666666666666667;334;328;0.9820359281437125;BTS DESIGN D'ESPACE
2020;BTS;Productique, mécanique, automatisation;BTS 25414 CONCEPT.PROCESS.DECOUP.EMBOUTISS.;CONCEPT.PROCESS.DECOUP.EMBOUTISS.;25414;16;11;0.6875;9;7;0.777777777777778;;;;;;;;;;25;18;0.72;BTS CONCEPT.PROCESS.DECOUP.EMBOUTISS.
2020;BTS;Relation client, commerce, vente;BTS 20008 TECHNICO-COMMERCIAL;TECHNICO-COMMERCIAL;20008;1831;1593;0.87001638448935;263;247;0.939163498098859;11;10;0.909090909090909;;;;;;;2105;1850;0.8788598574821853;BTS TECHNICO-COMMERCIAL
2020;BTS;Relation client, commerce, vente;BTS 31209 MANAGEMENT  UNITES COMMERCIALES;MANAGEMENT  UNITES COMMERCIALES;31209;8641;7555;0.874320101840065;723;617;0.853388658367912;872;728;0.834862385321101;;;;230;153;0.665217391304348;10466;9053;0.8649914007261609;BTS MANAGEMENT  UNITES COMMERCIALES
2020;BTS;Relation client, commerce, vente;BTS 31310 BANQUE CONSEIL.CLIENT.PARTICULIER;BANQUE CONSEIL.CLIENT.PARTICULIER;31310;1226;1100;0.897226753670473;31;30;0.967741935483871;78;75;0.961538461538462;;;;2;0;0.0;1337;1205;0.9012715033657442;BTS BANQUE CONSEIL.CLIENT.PARTICULIER
2020;BTS;Relation client, commerce, vente;BTS 31311 ASSURANCE;ASSURANCE;31311;853;776;0.909730363423212;83;82;0.987951807228916;125;119;0.952;;;;33;19;0.575757575757576;1094;996;0.9104204753199269;BTS ASSURANCE
2020;BTS;Santé, social, services à la personne et à la collectivité;BTS 33001 SERVICE & PREST. S.SANIT.& SOCIAL;SERVICE & PREST. S.SANIT.& SOCIAL;33001;2372;2234;0.941821247892074;90;84;0.933333333333333;60;58;0.966666666666667;;;;71;51;0.71830985915493;2593;2427;0.9359814886232164;BTS SERVICE & PREST. S.SANIT.& SOCIAL
2020;BTS;Santé, social, services à la personne et à la collectivité;BTS 33107 OPTICIEN LUNETIER;OPTICIEN LUNETIER;33107;786;645;0.820610687022901;125;86;0.688;70;50;0.714285714285714;;;;30;13;0.433333333333333;1011;794;0.7853610286844708;BTS OPTICIEN LUNETIER
2020;BTS;Textile, habillement, cuir;BTS 24207 METIERS DE LA MODE-VETEMENTS;METIERS DE LA MODE-VETEMENTS;24207;525;492;0.937142857142857;28;26;0.928571428571429;;;;;;;;;;553;518;0.9367088607594937;BTS METIERS DE LA MODE-VETEMENTS
2020;CAP;Aéronautique;CAP 25306 AERONAUTIQUE OPTION SYSTEMES;AERONAUTIQUE OPTION SYSTEMES;25306;346;339;0.979768786127168;7;7;1.0;12;11;0.916666666666667;2;2;1.0;;;;367;359;0.9782016348773842;CAP AERONAUTIQUE OPTION SYSTEMES
2020;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22135 BOUCHER;BOUCHER;22135;;;;191;169;0.884816753926702;93;89;0.956989247311828;;;;;;;284;258;0.9084507042253521;CAP BOUCHER
2020;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22136 PATISSIER;PATISSIER;22136;1559;1473;0.944836433611289;513;488;0.951267056530214;537;514;0.957169459962756;73;68;0.931506849315068;;;;2682;2543;0.948173005219985;CAP PATISSIER
2020;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22139 CUISINE;CUISINE;22139;2245;2054;0.914922048997773;1331;1204;0.9045830202855;1134;1057;0.932098765432099;115;106;0.921739130434783;8;5;0.625;4833;4426;0.9157872956755638;CAP CUISINE
2020;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 31222 PRIMEUR;PRIMEUR;31222;;;;12;11;0.916666666666667;;;;;;;;;;12;11;0.9166666666666666;CAP PRIMEUR
2020;CAP;Automobile, engins;CAP 25222 MAINT.MATERIELS OPT.B TP & MANUT.;MAINT.MATERIELS OPT.B TP & MANUT.;25222;594;545;0.917508417508417;47;46;0.978723404255319;5;4;0.8;5;5;1.0;;;;651;600;0.9216589861751152;CAP MAINT.MATERIELS OPT.B TP & MANUT.
2020;CAP;Biochimie industrielle;CAP 20101 CONDUCT. INSTALLATIONS PRODUCTION;CONDUCT. INSTALLATIONS PRODUCTION;20101;700;618;0.882857142857143;8;8;1.0;186;182;0.978494623655914;7;6;0.857142857142857;;;;901;814;0.9034406215316315;CAP CONDUCT. INSTALLATIONS PRODUCTION
2020;CAP;Construction, bâtiment, travaux publics;CAP 23116 CONSTRUCTEUR CANALALISATIONS T.P;CONSTRUCTEUR CANALALISATIONS T.P;23116;91;79;0.868131868131868;106;104;0.981132075471698;13;13;1.0;2;0;0.0;;;;212;196;0.9245283018867925;CAP CONSTRUCTEUR CANALALISATIONS T.P
2020;CAP;Construction, bâtiment, travaux publics;CAP 23117 CONSTRUCTEUR EN OUVRAGES D'ART;CONSTRUCTEUR EN OUVRAGES D'ART;23117;29;26;0.896551724137931;;;;;;;;;;;;;29;26;0.896551724137931;CAP CONSTRUCTEUR EN OUVRAGES D'ART
2020;CAP;Construction, bâtiment, travaux publics;CAP 23219 CONSTRUCTEUR BETON ARME BATIMENT;CONSTRUCTEUR BETON ARME BATIMENT;23219;78;63;0.807692307692308;3;3;1.0;6;6;1.0;4;2;0.5;;;;91;74;0.8131868131868132;CAP CONSTRUCTEUR BETON ARME BATIMENT
2020;CAP;Construction, bâtiment, travaux publics;CAP 23319 PEINTRE-APPLICATEUR DE REVETEMEN;PEINTRE-APPLICATEUR DE REVETEMEN;23319;1146;991;0.864746945898778;123;104;0.845528455284553;124;108;0.870967741935484;20;17;0.85;;;;1413;1220;0.8634111818825194;CAP PEINTRE-APPLICATEUR DE REVETEMEN
2020;CAP;Construction, bâtiment, travaux publics;CAP 25431 SERRURIER METALLIER;SERRURIER METALLIER;25431;963;828;0.85981308411215;55;53;0.963636363636364;42;36;0.857142857142857;;;;;;;1060;917;0.8650943396226415;CAP SERRURIER METALLIER
2020;CAP;Electricité, électronique/numérique, environnement;CAP 22715 MONTEUR INSTALLATIONS THERMIQUES;MONTEUR INSTALLATIONS THERMIQUES;22715;625;515;0.824;93;80;0.860215053763441;295;275;0.932203389830508;1;0;0.0;;;;1014;870;0.8579881656804734;CAP MONTEUR INSTALLATIONS THERMIQUES
2020;CAP;Gestion-administration, transport, logistique, sécurité;CAP 31122 OPERATEUR/OPERATRICE LOGISTIQUE;OPERATEUR/OPERATRICE LOGISTIQUE;31122;991;905;0.91321897073663;54;50;0.925925925925926;25;23;0.92;20;19;0.95;;;;1090;997;0.9146788990825688;CAP OPERATEUR/OPERATRICE LOGISTIQUE
2020;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 25521 METIERS ENSEIGNE SIGNALETIQUE;METIERS ENSEIGNE SIGNALETIQUE;25521;30;28;0.933333333333333;3;3;1.0;;;;;;;;;;33;31;0.9393939393939394;CAP METIERS ENSEIGNE SIGNALETIQUE
2020;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32225 SERIGRAPHIE INDUSTRIELLE;SERIGRAPHIE INDUSTRIELLE;32225;103;99;0.961165048543689;11;11;1.0;;;;;;;;;;114;110;0.9649122807017544;CAP SERIGRAPHIE INDUSTRIELLE
2020;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32227 SIGNALETIQUE ET DECORS GRAPHIQUES;SIGNALETIQUE ET DECORS GRAPHIQUES;32227;426;405;0.950704225352113;20;17;0.85;;;;1;1;1.0;;;;447;423;0.9463087248322147;CAP SIGNALETIQUE ET DECORS GRAPHIQUES
2020;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32314 OPERATEUR PROJECTIONNISTE  CINEM;OPERATEUR PROJECTIONNISTE  CINEM;32314;4;4;1.0;;;;;;;;;;;;;4;4;1.0;CAP OPERATEUR PROJECTIONNISTE  CINEM
2020;CAP;Métiers d'art;CAP 22425 ARTS & TECH.VERRE: VITRAILLISTE;ARTS & TECH.VERRE: VITRAILLISTE;22425;7;6;0.857142857142857;;;;19;18;0.947368421052632;6;6;1.0;;;;32;30;0.9375;CAP ARTS & TECH.VERRE: VITRAILLISTE
2020;CAP;Métiers d'art;CAP 23220 TAILLEUR DE PIERRE;TAILLEUR DE PIERRE;23220;66;58;0.878787878787879;3;3;1.0;20;18;0.9;;;;;;;89;79;0.8876404494382022;CAP TAILLEUR DE PIERRE
2020;CAP;Métiers d'art;CAP 23431 ARTS BOIS OP_B: TOURNEUR;ARTS BOIS OP_B: TOURNEUR;23431;48;46;0.958333333333333;;;;;;;;;;;;;48;46;0.9583333333333334;CAP ARTS BOIS OP_B: TOURNEUR
2020;CAP;Productique, mécanique, automatisation;CAP 23443 CONDUCTEUR-OPERATEUR DE SCIERIE;CONDUCTEUR-OPERATEUR DE SCIERIE;23443;;;;;;;3;3;1.0;;;;;;;3;3;1.0;CAP CONDUCTEUR-OPERATEUR DE SCIERIE
2020;CAP;Productique, mécanique, automatisation;CAP 25425 OUTILLAGE EN MOULES METALLIQUE;OUTILLAGE EN MOULES METALLIQUE;25425;7;4;0.571428571428571;;;;;;;;;;;;;7;4;0.5714285714285714;CAP OUTILLAGE EN MOULES METALLIQUE
2020;CAP;Relation client, commerce, vente;CAP 31215 EMPLOY.VENTE:PRODUITS ALIMENTAIRES;EMPLOY.VENTE:PRODUITS ALIMENTAIRES;31215;848;780;0.919811320754717;438;407;0.929223744292237;4;4;1.0;1;1;1.0;;;;1291;1192;0.9233152594887684;CAP EMPLOY.VENTE:PRODUITS ALIMENTAIRES
2020;CAP;Relation client, commerce, vente;CAP 31223 FLEURISTE;FLEURISTE;31223;293;263;0.897610921501707;102;96;0.941176470588235;75;72;0.96;5;5;1.0;5;4;0.8;480;440;0.9166666666666666;CAP FLEURISTE
2020;CAP;Santé, social, services à la personne et à la collectivité;CAP 33610 COIFFURE;COIFFURE;33610;2087;1911;0.915668423574509;379;343;0.905013192612137;139;131;0.942446043165468;29;22;0.758620689655172;9;4;0.444444444444444;2643;2411;0.9122209610291335;CAP COIFFURE
2020;CAP;Textile, habillement, cuir;CAP 24006 METIERS DE LA BLANCHISSERIE;METIERS DE LA BLANCHISSERIE;24006;39;36;0.923076923076923;4;4;1.0;6;6;1.0;9;9;1.0;;;;58;55;0.9482758620689655;CAP METIERS DE LA BLANCHISSERIE
2020;CAP;Textile, habillement, cuir;CAP 24240 METIERS DE LA MODE-VÊTEMENT FLOU;METIERS DE LA MODE-VÊTEMENT FLOU;24240;828;720;0.869565217391304;3;3;1.0;212;206;0.971698113207547;15;10;0.666666666666667;1;1;1.0;1059;940;0.8876298394711992;CAP METIERS DE LA MODE-VÊTEMENT FLOU
2020;CAP;Textile, habillement, cuir;CAP 24313 CORDONNIER BOTTIER;CORDONNIER BOTTIER;24313;6;5;0.833333333333333;;;;;;;;;;;;;6;5;0.8333333333333334;CAP CORDONNIER BOTTIER
2020;CAP;Textile, habillement, cuir;CAP 24315 FOURRURE;FOURRURE;24315;4;4;1.0;;;;;;;;;;;;;4;4;1.0;CAP FOURRURE
2020;CAP;Textile, habillement, cuir;CAP 24318 SELLERIE GENERALE;SELLERIE GENERALE;24318;44;35;0.795454545454545;;;;19;19;1.0;;;;;;;63;54;0.8571428571428571;CAP SELLERIE GENERALE
2020;CAP;Textile, habillement, cuir;CAP 24319 VETEMENTS DE PEAU;VETEMENTS DE PEAU;24319;19;19;1.0;;;;;;;;;;;;;19;19;1.0;CAP VETEMENTS DE PEAU
2020;CAP;Textile, habillement, cuir;CAP 24320 CORDONNERIE MULTISERVICE;CORDONNERIE MULTISERVICE;24320;7;6;0.857142857142857;;;;6;6;1.0;;;;;;;13;12;0.9230769230769231;CAP CORDONNERIE MULTISERVICE
2020;MC5;Alimentation, hôtellerie, restauration, tourisme;MC5 22107 BOULANGERIE SPECIALISEE (MC5);BOULANGERIE SPECIALISEE (MC5);22107;;;;175;161;0.92;;;;;;;;;;175;161;0.92;MC5 BOULANGERIE SPECIALISEE (MC5)
2020;MC5;Automobile, engins;MC5 25507 MAINT. SYST. EMBARQUES AUTOMOBIL;MAINT. SYST. EMBARQUES AUTOMOBIL;25507;;;;172;146;0.848837209302326;1;1;1.0;;;;;;;173;147;0.8497109826589595;MC5 MAINT. SYST. EMBARQUES AUTOMOBIL
2020;MC5;Gestion-administration, transport, logistique, sécurité;MC5 34401 SURETE ESPAC.OUVERTS PUBLIC;SURETE ESPAC.OUVERTS PUBLIC;34401;33;31;0.93939393939394;15;15;1.0;;;;;;;;;;48;46;0.9583333333333334;MC5 SURETE ESPAC.OUVERTS PUBLIC
2020;MC5;Santé, social, services à la personne et à la collectivité;MC5 33001 AIDE A DOMICILE;AIDE A DOMICILE;33001;129;124;0.961240310077519;21;18;0.857142857142857;2;2;1.0;;;;;;;152;144;0.9473684210526315;MC5 AIDE A DOMICILE
2021;BAC PRO;Alimentation, hôtellerie, restauration, tourisme;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;COMMERC. SERVICES EN RESTAURATION;33403;3319;2903;0.874661042482676;210;183;0.871428571428572;4;3;0.75;1;1;1.0;;;;3534;3090;0.8743633276740238;BAC PRO COMMERC. SERVICES EN RESTAURATION
2021;BAC PRO;Automobile, engins;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;MAINT.VEHIC.OPTA VOIT.PARTICUL.;25214;4806;3921;0.81585518102372;479;406;0.847599164926931;69;63;0.91304347826087;8;8;1.0;;;;5362;4398;0.8202163371876166;BAC PRO MAINT.VEHIC.OPTA VOIT.PARTICUL.
2021;BAC PRO;Automobile, engins;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;25215;572;481;0.840909090909091;172;135;0.784883720930233;4;3;0.75;;;;;;;748;619;0.8275401069518716;BAC PRO MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT
2021;BAC PRO;Automobile, engins;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;MAINT.VEHIC.OPTC MOTOCYCLES;25216;651;555;0.852534562211982;19;18;0.947368421052632;3;3;1.0;;;;;;;673;576;0.8558692421991084;BAC PRO MAINT.VEHIC.OPTC MOTOCYCLES
2021;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;TECHN. ETUDES BAT.A ETUDES & ECO.;23004;1238;989;0.798869143780291;8;5;0.625;20;18;0.9;;;;;;;1266;1012;0.7993680884676145;BAC PRO TECHN. ETUDES BAT.A ETUDES & ECO.
2021;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23303 MENUISERIE ALUMINIUM-VERRE;MENUISERIE ALUMINIUM-VERRE;23303;298;219;0.73489932885906;78;62;0.794871794871795;1;1;1.0;;;;;;;377;282;0.7480106100795756;BAC PRO MENUISERIE ALUMINIUM-VERRE
2021;BAC PRO;Productique, mécanique, automatisation;BAC PRO 22303 FONDERIE;FONDERIE;22303;34;28;0.823529411764706;2;2;1.0;2;2;1.0;;;;;;;38;32;0.8421052631578947;BAC PRO FONDERIE
2021;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;MAINTENANCE EQUIPEMENTS INDUST.;25007;5594;4474;0.799785484447622;196;184;0.938775510204082;122;108;0.885245901639344;9;8;0.888888888888889;1;0;0.0;5922;4774;0.806146572104019;BAC PRO MAINTENANCE EQUIPEMENTS INDUST.
2021;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25106 TECHNICIEN D'USINAGE;TECHNICIEN D'USINAGE;25106;2107;1632;0.774560987185572;119;107;0.899159663865546;36;31;0.861111111111111;;;;;;;2262;1770;0.7824933687002652;BAC PRO TECHNICIEN D'USINAGE
2021;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25108 TECHNICIEN MODELEUR;TECHNICIEN MODELEUR;25108;90;86;0.955555555555556;1;1;1.0;;;;;;;;;;91;87;0.9560439560439561;BAC PRO TECHNICIEN MODELEUR
2021;BAC PRO;Santé, social, services à la personne et à la collectivité;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;HYGIENE PROPRETE STERILISATION;34304;579;480;0.829015544041451;2;2;1.0;9;8;0.888888888888889;;;;;;;590;490;0.8305084745762712;BAC PRO HYGIENE PROPRETE STERILISATION
2021;BP;Alimentation, hôtellerie, restauration, tourisme;BP 22110 BOUCHER;BOUCHER;22110;;;;441;350;0.793650793650794;28;27;0.964285714285714;;;;;;;469;377;0.8038379530916845;BP BOUCHER
2021;BP;Construction, bâtiment, travaux publics;BP 23213 COUVREUR;COUVREUR;23213;;;;285;225;0.789473684210526;44;39;0.886363636363636;;;;;;;329;264;0.8024316109422492;BP COUVREUR
2021;BP;Textile, habillement, cuir;BP 24106   AMEUBLEMENT:TAPISSERIE DECORATION;AMEUBLEMENT:TAPISSERIE DECORATION;24106;;;;4;4;1.0;1;1;1.0;;;;;;;5;5;1.0;BP AMEUBLEMENT:TAPISSERIE DECORATION
2021;BTS;Automobile, engins;BTS 25214 MOTEURS A COMBUSTION INTERNE;MOTEURS A COMBUSTION INTERNE;25214;152;141;0.927631578947369;13;13;1.0;;;;;;;;;;165;154;0.9333333333333333;BTS MOTEURS A COMBUSTION INTERNE
2021;BTS;Biochimie industrielle;BTS 20113 CONTROL.INDUST.REGULAT.AUTOMATIQ;CONTROL.INDUST.REGULAT.AUTOMATIQ;20113;439;361;0.822323462414579;107;93;0.869158878504673;6;6;1.0;;;;;;;552;460;0.8333333333333334;BTS CONTROL.INDUST.REGULAT.AUTOMATIQ
2021;BTS;Biochimie industrielle;BTS 22003 PILOTAGE DE PROCEDES;PILOTAGE DE PROCEDES;22003;109;100;0.917431192660551;39;39;1.0;8;8;1.0;;;;;;;156;147;0.9423076923076923;BTS PILOTAGE DE PROCEDES
2021;BTS;Biochimie industrielle;BTS 22311 TRAITM.MATERX OP_A: TRAIT.THERMI;TRAITM.MATERX OP_A: TRAIT.THERMI;22311;55;45;0.818181818181818;7;6;0.857142857142857;;;;;;;;;;62;51;0.8225806451612904;BTS TRAITM.MATERX OP_A: TRAIT.THERMI
2021;BTS;Biochimie industrielle;BTS 22506 EUROPL.COMPOS.OPT.PIL.OPTIM.PROD.;EUROPL.COMPOS.OPT.PIL.OPTIM.PROD.;22506;120;103;0.858333333333333;77;74;0.961038961038961;;;;;;;;;;197;177;0.8984771573604061;BTS EUROPL.COMPOS.OPT.PIL.OPTIM.PROD.
2021;BTS;Construction, bâtiment, travaux publics;BTS 23109 GEOLOGIE APPLIQUEE;GEOLOGIE APPLIQUEE;23109;20;20;1.0;8;8;1.0;;;;;;;;;;28;28;1.0;BTS GEOLOGIE APPLIQUEE
2021;BTS;Construction, bâtiment, travaux publics;BTS 23304 FINITIONS;FINITIONS;23304;56;45;0.803571428571429;14;13;0.928571428571429;;;;;;;;;;70;58;0.8285714285714286;BTS FINITIONS
2021;BTS;Electricité, électronique/numérique, environnement;BTS 22710 FLUID.EN.DOM.OP.B FROID&COND.AIR;FLUID.EN.DOM.OP.B FROID&COND.AIR;22710;316;265;0.838607594936709;157;133;0.847133757961784;3;3;1.0;;;;;;;476;401;0.842436974789916;BTS FLUID.EN.DOM.OP.B FROID&COND.AIR
2021;BTS;Electricité, électronique/numérique, environnement;BTS 25011 MAINTEN.SYST.OPT.B SYST.EN.FLUID;MAINTEN.SYST.OPT.B SYST.EN.FLUID;25011;140;108;0.771428571428572;101;85;0.841584158415842;29;21;0.724137931034483;;;;1;0;0.0;271;214;0.7896678966789668;BTS MAINTEN.SYST.OPT.B SYST.EN.FLUID
2021;BTS;Electricité, électronique/numérique, environnement;BTS 25516 SYST.NUMER. OPT.B ELECTRON.&COM.;SYST.NUMER. OPT.B ELECTRON.&COM.;25516;1361;1218;0.894930198383542;43;37;0.86046511627907;16;15;0.9375;;;;7;4;0.571428571428571;1427;1274;0.8927820602662929;BTS SYST.NUMER. OPT.B ELECTRON.&COM.
2021;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32002 COMMUNICATION;COMMUNICATION;32002;2160;2072;0.959259259259259;77;75;0.974025974025974;29;27;0.931034482758621;;;;226;155;0.685840707964602;2492;2329;0.9345906902086677;BTS COMMUNICATION
2021;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32326 DESIGN GRAPH. OP.COM.MED IMPRIMES;DESIGN GRAPH. OP.COM.MED IMPRIMES;32326;109;103;0.944954128440367;3;3;1.0;2;2;1.0;;;;5;2;0.4;119;110;0.9243697478991597;BTS DESIGN GRAPH. OP.COM.MED IMPRIMES
2021;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32329 MET.AUDIOVISUEL OPT.METIERS.IMAGE;MET.AUDIOVISUEL OPT.METIERS.IMAGE;32329;130;116;0.892307692307692;26;23;0.884615384615385;6;6;1.0;;;;;;;162;145;0.8950617283950617;BTS MET.AUDIOVISUEL OPT.METIERS.IMAGE
2021;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32330 MET.AUDIOVISUEL OPT. METIERS SON;MET.AUDIOVISUEL OPT. METIERS SON;32330;144;134;0.930555555555556;31;29;0.935483870967742;8;8;1.0;;;;;;;183;171;0.9344262295081968;BTS MET.AUDIOVISUEL OPT. METIERS SON
2021;BTS;Métiers d'art;BTS 22405 CONCEPTEUR ART & INDUS.CERAMIQ.;CONCEPTEUR ART & INDUS.CERAMIQ.;22405;;;;8;6;0.75;;;;;;;;;;8;6;0.75;BTS CONCEPTEUR ART & INDUS.CERAMIQ.
2021;BTS;Productique, mécanique, automatisation;BTS 25412 FORGE;FORGE;25412;8;8;1.0;4;4;1.0;;;;;;;;;;12;12;1.0;BTS FORGE
2021;BTS;Santé, social, services à la personne et à la collectivité;BTS 33605 MET. ESTH.COSM.PARF. OPT.C COSM.;MET. ESTH.COSM.PARF. OPT.C COSM.;33605;168;164;0.976190476190476;;;;;;;;;;;;;168;164;0.9761904761904762;BTS MET. ESTH.COSM.PARF. OPT.C COSM.
2021;BTS;Santé, social, services à la personne et à la collectivité;BTS 33607 METIERS DE LA COIFFURE;METIERS DE LA COIFFURE;33607;46;45;0.978260869565217;17;15;0.882352941176471;21;21;1.0;;;;11;7;0.636363636363636;95;88;0.9263157894736842;BTS METIERS DE LA COIFFURE
2021;CAP;Aéronautique;CAP 25305 AERONAUTIQUE OPTION AVIONIQUE;AERONAUTIQUE OPTION AVIONIQUE;25305;24;22;0.916666666666667;4;4;1.0;7;5;0.714285714285714;;;;;;;35;31;0.8857142857142857;CAP AERONAUTIQUE OPTION AVIONIQUE
2021;CAP;Aéronautique;CAP 25306 AERONAUTIQUE OPTION SYSTEMES;AERONAUTIQUE OPTION SYSTEMES;25306;11;10;0.909090909090909;;;;;;;;;;;;;11;10;0.9090909090909091;CAP AERONAUTIQUE OPTION SYSTEMES
2021;CAP;Aéronautique;CAP 25307 AERONAUTIQUE OPTION STRUCTURES;AERONAUTIQUE OPTION STRUCTURES;25307;21;18;0.857142857142857;;;;13;12;0.923076923076923;;;;;;;34;30;0.8823529411764706;CAP AERONAUTIQUE OPTION STRUCTURES
2021;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22133 CHOCOLATIER CONFISEUR;CHOCOLATIER CONFISEUR;22133;102;94;0.92156862745098;100;95;0.95;27;26;0.962962962962963;;;;;;;229;215;0.9388646288209607;CAP CHOCOLATIER CONFISEUR
2021;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 31221 POISSONNIER;POISSONNIER;31221;20;19;0.95;55;51;0.927272727272727;12;12;1.0;1;1;1.0;;;;88;83;0.9431818181818182;CAP POISSONNIER
2021;CAP;Automobile, engins;CAP 25218 MAINT.VEHIC.OPTA VOIT.PARTICUL.;MAINT.VEHIC.OPTA VOIT.PARTICUL.;25218;1498;1214;0.81041388518024;552;493;0.893115942028986;313;294;0.939297124600639;54;47;0.87037037037037;;;;2417;2048;0.8473314025651634;CAP MAINT.VEHIC.OPTA VOIT.PARTICUL.
2021;CAP;Automobile, engins;CAP 25221 MAINT.MATERIELS OPT.A AGRICOLES;MAINT.MATERIELS OPT.A AGRICOLES;25221;105;92;0.876190476190476;16;14;0.875;;;;;;;;;;121;106;0.8760330578512396;CAP MAINT.MATERIELS OPT.A AGRICOLES
2021;CAP;Biochimie industrielle;CAP 22201 INDUSTRIES CHIMIQUES;INDUSTRIES CHIMIQUES;22201;6;6;1.0;;;;;;;;;;;;;6;6;1.0;CAP INDUSTRIES CHIMIQUES
2021;CAP;Construction, bâtiment, travaux publics;CAP 23118 CONDUCT ENGINS TVX PUB. CARRIERE;CONDUCT ENGINS TVX PUB. CARRIERE;23118;315;289;0.917460317460317;128;120;0.9375;96;87;0.90625;;;;;;;539;496;0.9202226345083488;CAP CONDUCT ENGINS TVX PUB. CARRIERE
2021;CAP;Construction, bâtiment, travaux publics;CAP 23119 CONSTR. RESEAUX CANALISATIONS TP;CONSTR. RESEAUX CANALISATIONS TP;23119;90;71;0.788888888888889;112;104;0.928571428571429;6;6;1.0;;;;;;;208;181;0.8701923076923077;CAP CONSTR. RESEAUX CANALISATIONS TP
2021;CAP;Construction, bâtiment, travaux publics;CAP 23217 MACON;MACON;23217;831;656;0.789410348977136;167;149;0.892215568862276;65;53;0.815384615384615;2;2;1.0;;;;1065;860;0.8075117370892019;CAP MACON
2021;CAP;Construction, bâtiment, travaux publics;CAP 23440 CONSTRUCTEUR BOIS;CONSTRUCTEUR BOIS;23440;210;166;0.79047619047619;11;9;0.818181818181818;71;66;0.929577464788732;;;;;;;292;241;0.8253424657534246;CAP CONSTRUCTEUR BOIS
2021;CAP;Electricité, électronique/numérique, environnement;CAP 22005 PROPR.ENVIR.URBAIN-COLLEC.RECYCL;PROPR.ENVIR.URBAIN-COLLEC.RECYCL;22005;60;45;0.75;4;3;0.75;8;8;1.0;;;;;;;72;56;0.7777777777777778;CAP PROPR.ENVIR.URBAIN-COLLEC.RECYCL
2021;CAP;Gestion-administration, transport, logistique, sécurité;CAP 31119 DEMENAGEUR VEHIC.UTILITAIRE LEGER;DEMENAGEUR VEHIC.UTILITAIRE LEGER;31119;11;10;0.909090909090909;;;;2;1;0.5;;;;;;;13;11;0.8461538461538461;CAP DEMENAGEUR VEHIC.UTILITAIRE LEGER
2021;CAP;Gestion-administration, transport, logistique, sécurité;CAP 34405 AGENT DE SECURITE;AGENT DE SECURITE;34405;1430;1288;0.900699300699301;14;12;0.857142857142857;64;57;0.890625;29;26;0.896551724137931;;;;1537;1383;0.8998048145738452;CAP AGENT DE SECURITE
